Timestamp,Tweet URL,Group,Collector,Category,Topic,Keywords,Account handle,Account name,Account bio,Account type,Joined,Following,Followers,Location,Tweet,Tweet Translated,Tweet Type,Date posted,Screenshot,Content type,Likes,Replies,Retweets,Quote Tweets,Views
2023-03-18 01:41:05.944945,https://twitter.com/deathmagnetic24/status/1635141700300734464,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@deathmagnetic24,The Unwavering Spirit,Intelligence makes me high!,False,2021-03-19 16:00:15+00:00,5000,3019,Manila,"Buhay na buhay ang mga LANGAW na umattend sa EDSA noong February 25. Minsan nalilito ako - alin ang mas maraming LANGAW - EDSA rally, nanood ng ""Ako si Ninoy"" or nanood ng ""Petsa de Peligro""

Nasaan ang 15 million?

Isa lang alam ko: TALO pa rin si Leni at BLOCKBUSTER ang MOM! https://t.co/725bsRli1p",,text,2023-03-13 04:52:15+00:00,,,29440,0,1,2,311.0
2023-03-18 01:41:05.944945,https://twitter.com/eicvsfascism/status/1635134281604534273,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@eicvsfascism,karl #MarcosMamamatayTao,views are personal • @ProjectGunitaPH co-founder | @rightswatchph co-convenor | AAMPF ‘21 @Official_UPD | @ins_ph | @atomphils83,False,2019-01-13 10:29:15+00:00,993,6159,,"@zesctipe I just remembered, ang unang pagkikita ni Lean Alejandro and Lidy Nacpil back in the 80s ay sa isang marahas na dispersal ng isang rally in Mendiola (ata?) tapos tinulungan ni Lean na bumangon at makatakas sa pulis si Lidy hahahaha",,text,2023-03-13 04:22:46+00:00,,,274997,1,1,1,1992.0
2023-03-18 01:41:05.944945,https://twitter.com/KokoCrunsO/status/1635106807134945281,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@KokoCrunsO,Dani,Snitch,False,2020-01-08 09:17:26+00:00,172,30,,@leoboujee @cowboylikeraf @Hasminort @Richeydarian nakisama sa rally sa street noong shutdown ng network even though she won't benefit from it anymore at that time. Ungrateful pa rin?,,text,2023-03-13 02:33:36+00:00,,,74821,0,0,0,26.0
2023-03-18 01:41:05.944945,https://twitter.com/venturer_heroic/status/1635103087353552896,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@venturer_heroic,olem,"HIMYM S04E05 // hit the pedal to the ground, listen to the sound",False,2015-11-08 11:10:37+00:00,186,294,Harrison St. // Ongpin St.,Rally? Wag kasi takot kami sa boses ng sambayanan.,,text,2023-03-13 02:18:49+00:00,,,12367,0,0,0,112.0
2023-03-18 01:41:05.944945,https://twitter.com/mrsunlawyer/status/1635073452582502402,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@mrsunlawyer,Demontitang Aczar mrsunlawyer@mas.to,"Rabble-rouser extraordinaire. Liberté, Egalité, Cadburé, Ladurée. Lives for receipts, hot scalding tea, and wig snatching. Mean Matrona. Smutty novels FTW!",False,2010-08-14 18:03:26+00:00,3564,20836,"Manila, Philippines","Hu u para utusan me? Also, bakit kelangan naming mag rally against the NPA, when the AFP itself said kaunti na lang sila?

Ang mas maiging tanong: kung ganyan na lang pala sila kakaunti, bakit pa kailangan ng NTF-ELCAC ang bilyones sa budget nito? https://t.co/KzCL21Q6hC",,text,2023-03-13 00:21:03+00:00,,,101752,0,3,0,1373.0
2023-03-18 01:41:05.944945,https://twitter.com/reygalang91/status/1635070610803167234,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@reygalang91,Rey,Be humble and Thankful Everyday,False,2020-12-08 08:41:22+00:00,98,17,,"Usually kung sino ang maingay at handang mang gulo sila napapansin ng GOBYERNO
what if mag rally kame sa harap ng @COMELEC para sa ipinaglalaban namin na magkaroon ng extension ang registration kase hindi naman kame napapansin,yung karapatan namin mag pa rehistro @bongbongmarcos",,text,2023-03-13 00:09:46+00:00,,,603,0,0,0,16.0
2023-03-18 01:41:05.944945,https://twitter.com/Blackdrag6883V/status/1635065592863682561,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@Blackdrag6883V,Will V 🇺🇲🇰🇼🇵🇭🇩🇪🇸🇦🇯🇵,"For the dipwads out there that can't figure out why I have the flag on my profile with the EGA and helicopters, I'm from Phoenix Arizona.",False,2016-05-07 04:46:45+00:00,491,282,Mahboula Kuwait,"@spiralwrap @pkinco @ronbaker1000 @JDunlap1974 None of the criteria was met, but the NG was offered prior to the rally and denied by the Mayor. Ultimately, it all boils down to the Mayor not wanting the NG there before the events of that day transpired.",,text,2023-03-12 23:49:50+00:00,,,39266,0,0,0,9.0
2023-03-18 01:41:05.944945,https://twitter.com/Raul11040103/status/1635065556478070784,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@Raul11040103,Red&Green,Selfless,False,2021-12-14 03:54:25+00:00,266,137,,"@SaltAndReality Patay na si Pnoy, talo pa rin si Leni, flop mga rally, kaunti na lang mga pinklawan at nagyu-Europe na lang leader nyo, wala na ABSCBN network, naghihingalo na ang Rappler, at may HighPerformanceRating si PBBM na well-loved ng mga Filipino. 😁",,text,2023-03-12 23:49:41+00:00,,,9611,0,0,0,28.0
2023-03-18 01:41:05.945941,https://twitter.com/JizmundoRally/status/1635053368929562624,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@JizmundoRally,PuyraBuyag,"Chief designer @ AyButiki Apparel.

Basta para sa bansa at lahi ko..sali ako. Taglay ko ang Kaisipang Pilipino",False,2021-08-11 10:05:37+00:00,53,17,"Hongkong, Philippines",@ChairAndyBau Pag Election Commissioner kb yayaman ka agad o yayaman ka ng sobra sobra?,,text,2023-03-12 23:01:15+00:00,,,958,0,0,0,3.0
2023-03-18 01:41:05.945941,https://twitter.com/Gone2morrowCS/status/1635043251899228163,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@Gone2morrowCS,C S,Responsible Independent,False,2015-03-01 15:36:47+00:00,29,140,"Alabama, USA","@cjs_tampa @SherryPerussina @MSNBC Well, Yep, it is the RULES, until after there is an Emergency, NOT BEFORE!! Pelosi and Bowser refused the NG, before the Rally! But of course, a liberal would not KNOW THE RULES as they make them up as they go!!",,text,2023-03-12 22:21:03+00:00,,,20144,0,0,0,5.0
2023-03-18 01:41:05.945941,https://twitter.com/ElevenGeass/status/1635032743653548033,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@ElevenGeass,Eleven Geass,,False,2022-03-27 05:15:27+00:00,293,135,,"@AdU_Volleyball Kaya lang hirap pantayan ng digging at reception ni lucille. Talagang napakaquality, also kung di niyo ba napansin pag nasa likod si lucille, godmode siya ayaw papalapag ng bola. Yun ngang last point sa set 1, ang haba ng rally tapos kanya lahat ng digs 😩",,text,2023-03-12 21:39:18+00:00,,,5265,0,0,0,11.0
2023-03-18 01:41:05.945941,https://twitter.com/NewsNG/status/1635026967891255298,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@NewsNG,News.ng,Nigeria’s leading media. Bringing you the latest breaking news from Nigeria and around the world.,False,2022-07-30 11:16:10+00:00,3,4,Nigeria,"Ambode’s ex-commissioner, others escape bullets at point blank range during LP’s rally in Lagos

https://t.co/wURX67WrDT",,text,2023-03-12 21:16:21+00:00,,,0,0,0,0,3.0
2023-03-18 01:41:05.945941,https://twitter.com/kaibaekon/status/1634967610331889664,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@kaibaekon,#KAI_Rover,I talk a lot. | shinee•exo•svt•bae173 | fan account,False,2009-09-26 15:30:19+00:00,952,2479,,teka wait naaalala ko yung leni rally na nagaabot ng mga pagkain nskzjsjznsz  https://t.co/kNDX27abB4,,text,2023-03-12 17:20:29+00:00,,,110799,0,0,0,54.0
2023-03-18 01:41:07.378232,https://twitter.com/saksitau/status/1634961469321383936,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@saksitau,Saksi Tau,Truth Shall Set You Free,False,2022-04-17 21:35:52+00:00,132,76,,"@johnmariomag Ang galing! Great memories. Sa bawat rally na wala ako personally, naka livestream naman kahit abutin ng late night!",,text,2023-03-12 16:56:05+00:00,,,1902,0,0,0,
2023-03-18 01:41:07.378232,https://twitter.com/ashley_w31rdo/status/1634947136042471424,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@ashley_w31rdo,ashley | ia,19/he/ph svt fan account,False,2021-08-18 11:15:12+00:00,87,60,"cutie, 8star, seventeen",ikaw nmn taeyon ilibre m nmn ng ticket to si kd kasi pinaglaban ka nia!!😭 dala dala nia ang lightstick ng snsd nung leni kiko rally sa makati!!! HWHSHSHWH😭😭,,text,2023-03-12 15:59:07+00:00,,,12239,0,0,0,57.0
2023-03-18 01:41:07.378232,https://twitter.com/fly1ngstar/status/1634942110347702272,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@fly1ngstar,rose,,False,2021-01-23 09:07:54+00:00,54,492,,@mongramosjr Asa mn jutak mo DOY! Sa NCR lng todo lason  at diktador! Khit sa Visayas Mindanao maayos mga tao don nagtrabaho ng mabuti wala rally at aktisbista para siraan ang Gobyerno! Sumunod sa tama dhil iniisip ang oras! D2 Lng sa NCR kylangan gumawa ng paraan para tulungan ang kpwa!,,text,2023-03-12 15:39:09+00:00,,,160015,0,0,0,13.0
2023-03-18 01:41:07.378232,https://twitter.com/erven_rmrz/status/1634939492988764161,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@erven_rmrz,ervs,HUM-BIO 120 😟 DLSMHSI MED 2026,False,2012-03-24 06:05:11+00:00,181,167,IZ*LAND,"bat may nagaaccuse ng plagiarism, that's lit rally frere jacques 😭",,text,2023-03-12 15:28:45+00:00,,,10083,0,0,0,59.0
2023-03-18 01:41:07.378232,https://twitter.com/angeriaries/status/1634932781884264449,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@angeriaries,👁👄👁,,False,2009-06-07 10:36:34+00:00,949,848,"Manila, Philippines","Sabi ng gobyerno nung tinatalakay ang Terror Law, hindi daw nito sasagasaan ang kalayaang magpahayag, magprotesta. Pero syempre they were lying. Eto sila ngayon, simpleng rally, terorismo na agad ang tawag nila.",,text,2023-03-12 15:02:05+00:00,,,57536,0,17,0,1699.0
2023-03-18 01:41:07.378232,https://twitter.com/Minshin40041591/status/1634926002135797761,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@Minshin40041591,Minshin,,False,2019-11-21 12:27:13+00:00,123,16,,@samsunguser13 @little_b_o_y @smninews @NET25TV @UNTVNewsRescue Yan Ang napala Ng mga nagrarally.. rally pa more Sana GANYAN din Gawin Ng mga pulis dito sa pinas... Para matauhan Ang mga nagkakalat sa kalsada na mga nagproprotesta. Wala din Naman silang mapapala sa kakasigaw. May legal process Naman bakit Hindi nila idaan dun.,,text,2023-03-12 14:35:09+00:00,,,38531,0,0,0,7.0
2023-03-18 01:41:07.378232,https://twitter.com/aruc_k/status/1634924043177705473,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@aruc_k,aru㌠,凛子派。真・律子派。,False,2011-03-21 06:13:47+00:00,1182,346,愛媛県,"@gripen_ng 「ラリーのスタートフラッグはこれが普通」という声が聞こえてますけど、やっぱり「国旗を地べたに付けない」を前提としつつ振ってるみたいなんで・・・

LIVE: WRC Safari Rally official flag off
https://t.co/f9awWQuX19",,text,2023-03-12 14:27:21+00:00,,,62,0,0,0,1160.0
2023-03-18 01:41:07.378232,https://twitter.com/nnabilahazhar/status/1634910596885024773,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@nnabilahazhar,szechuandumplings🥟🍤,🏸🍽🍜🍛🐱🌅,False,2017-03-28 15:08:43+00:00,504,120,,"So happy &amp; sebak for ng ka long 🥹 finally a champion after so so long! Secured a trophy for the cabinet 😭 &amp; that last rally tho, fast paced drive! 🤯 #GermanOpen2023 https://t.co/UVVUyVsSKo",,text,2023-03-12 13:33:56+00:00,,,35758,0,1,0,537.0
2023-03-18 01:41:07.378232,https://twitter.com/EricDia16467188/status/1634908528430436353,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@EricDia16467188,Eric Diaz,,False,2021-06-10 05:17:01+00:00,527,25,,"@karenvaughn_ Wala ding sasaya sa panalo ng BBM Sara. 
Talunan... Gang rally lng kau 😂",,text,2023-03-12 13:25:42+00:00,,,214,0,0,0,16.0
2023-03-18 01:41:07.378232,https://twitter.com/RowlanzG/status/1634907180418859008,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@RowlanzG,Rowlanz Gutierrez,handsome,False,2020-07-08 14:37:38+00:00,32,6,,"@mhow_nethzki Di kmi triggered,napapansin lng nmin kng gano na kademonyo ang kultong kakampink..presidente lng tinatakbuhan nuon pero naging mala mama mary na,hanggang loob ng simbahan dala dala nio rally nio,matinding kababuyan sa simbahan nio. S bgay d nman kau gumagalang sa DIYOS at cmbahan",,text,2023-03-12 13:20:21+00:00,,,39,0,0,0,13.0
2023-03-18 01:41:07.378232,https://twitter.com/L0ngRiders/status/1634906705623650305,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@L0ngRiders,LO（ライディング）,"ブルアカ2021年2月〜／アマチュアロードレーサーと化したシャーレの先生／他原神アクナイ等／RTミュート推奨
／ロード専の方はこっち→@L0ngRider_task",False,2017-09-27 11:14:24+00:00,481,663,珍小島,Garmin Rallyシリーズほしい,,text,2023-03-12 13:18:28+00:00,,,27193,0,0,0,102.0
2023-03-18 01:41:07.378232,https://twitter.com/PlatinumPostNg/status/1634900814308298753,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@PlatinumPostNg,Platinum Post,Platinum Post is your news platform that provides you with latest news in Nigeria and around the world.,False,2012-01-12 11:04:09+00:00,8563,11934,Nigeria,"Ex-Ambode commissioner, others escape bullets during LP guber campaign rally in Lagos
https://t.co/FdHwQIeXgF",,text,2023-03-12 12:55:03+00:00,,,371,0,0,0,27.0
2023-03-18 01:41:07.378232,https://twitter.com/superhumanstaan/status/1634900146424250369,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@superhumanstaan,stan,,False,2022-08-09 14:57:19+00:00,163,97,mnl,bakit ang liit ng stage HANSHWHAHA parang campaign rally lng😭,,text,2023-03-12 12:52:24+00:00,,,4126,0,0,0,291.0
2023-03-18 01:41:07.378232,https://twitter.com/ElevenGeass/status/1634897324878209024,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@ElevenGeass,Eleven Geass,,False,2022-03-27 05:15:27+00:00,293,135,,"Kinakabahan ako pag nasa likod si santiago at tubu kasi hirap talaga pumatay si lucille. May backrow naman si tubu at santiago pero sana mahasa pa. Pero pag nasa likod naman si lucille ayaw magpalapag ng bola, grabe yung last point ng set 1 haba ng rally kanya lahat ng digs 😂",,text,2023-03-12 12:41:11+00:00,,,5265,0,0,0,575.0
2023-03-18 01:41:07.378232,https://twitter.com/JakeByTheOcean/status/1634890012612501504,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@JakeByTheOcean,JakeByTheOcean,"Learning & Development 👨‍🏫| Health ⛑️| Gaming 🎮| Pets 🐈🐕| Barda 🙄
#TheConnectSpace",False,2022-07-18 15:12:49+00:00,311,661,,@__N_E_R_O__ tanong mo si @timontado at ang mga tyahin nya. Sila ang gumawa ng props namin sa rally. hahaha,,text,2023-03-12 12:12:08+00:00,,,8545,1,0,0,229.0
2023-03-18 01:41:07.379232,https://twitter.com/iammmm_markk/status/1634886158487543810,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@iammmm_markk,M.A,I LOVE YOU 3000 || He/Him || 💚 🏹🏐|| 🌈,False,2020-09-08 03:43:52+00:00,436,575,,What if I feature ang Rally ng mga Tsuper? Alamin ang kanilang pinaglalaban tapos ipanintindi sa publiko ang nais nilang iparating? Mas maganda ata yun @KM_Jessica_Soho,,text,2023-03-12 11:56:49+00:00,,,5148,0,0,0,426.0
2023-03-18 01:41:07.379232,https://twitter.com/notice_com_ng/status/1634868901115838467,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@notice_com_ng,Nigeria Infohub & News PR,"we will bring you sparkling latest news, latest information,update,music download,video download https://t.co/aIHLCI5dXA
Nigeria's Prosperity, peace and unity a",False,2019-02-25 06:12:29+00:00,4264,3954,"Lagos, Nigeria",Tambuwal’s wife sends commissioner to PDP rally - https://t.co/3IcfBMkezG #News  #PDP #Tambuwal #BBnaija #Messi #Wizkid #Davido,,text,2023-03-12 10:48:15+00:00,,,17695,0,0,0,61.0
2023-03-18 01:41:07.379232,https://twitter.com/seriafx/status/1634856674107469824,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@seriafx,jian,"chairperson, @CEGPCordi | assoc ed, @upboutcrop",False,2016-01-03 14:38:54+00:00,526,718,UP,"ang kakapal ng mga mukha.

hindi man blatantly niredtag ang mga orgs sa presentation kanina sa SLU, pinalabas pa rin ng ELCAC na terroristic act ang pagra-rally at paglaban against state-perpetuated injustices! we also received a word na binanggit pa ang CEGP sa discussion +",,text,2023-03-12 09:59:39+00:00,,,45120,2,17,0,5049.0
2023-03-18 01:41:07.379232,https://twitter.com/KaliBangon22/status/1634856072195473409,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@KaliBangon22,Kali Bangon,Farmer,False,2022-05-28 02:01:39+00:00,76,16,,"@miamihart Una, turuan kang magtiktok, then hawak  at paggamit ng baril, then rally, then sali sa gyera at final destination mo sa loob ng kabaong, kawawa ang sasali sa partylist na yan.",,text,2023-03-12 09:57:16+00:00,,,239,0,0,0,31.0
2023-03-18 01:41:07.379232,https://twitter.com/lou_montenegroo/status/1634848953283002370,00,John Wick,REDT,Redtagging of rallyists,rally ng rally since:2016-01-01 until:2023-03-17,@lou_montenegroo,lou #DefendNL7!,join @KPLCordillera ✨,False,2010-03-20 16:11:43+00:00,1088,1321,,"ang mismong pagbanggit sa mga demokratikong protesta tulad ng rally bilang TERORISMO ay terrorist-tagging HINDI LANG SA MGA AKTIBISTA, kundi sa LAHAT ng lumalaban para lang idemanda ang mga BATAYANG KARAPATAN ng mamamayan

#NoToRedtagging
#ActivismNotTerrorism",,text,2023-03-12 09:28:59+00:00,,,11231,0,1,0,211.0
